"designId","name","category"
4892,"DUPLO WASH BASIN","Bricks"
4893,"DUPLO BATH TUB","Bricks"
4894,"DUPLO SHOWER","Bricks"
4895,"DUPLO BED 3X5X35.5","Bricks"
4911,"DUPLO TOILET","Bricks"
4912,"DUPLO TOILET SEAT","Bricks"
6003,"PLATE 6X6 W. BOW","Bricks, Special"
6005,"BRICK W. BOW 1X1X2","Bricks, Special"
6007,"ELEMENT SEPERATOR","Bricks, Special"
6014,"RIM WIDE W. HOLE Ø11","Tyres and rims for snap ø3,2"
6015,"TYRE NORMAL WIDE Ø21 X 12","Bricks, Special"
6016,"LATTICE PLATE 1X4X3","Bricks, Special"
6019,"PLATE 1X1 W/HOLDER VERTICAL","Bricks, Special"
6020,"LATTICE 1X4X6 W. SNAP","Fences and ladders"
6026,"CROCODILE, BODY","Bricks, Special"
6027,"UPPER JAW","Bricks, Special"
6028,"TAIL","Bricks, Special"
6040,"PROPELLER RING","Bricks, Special"
6041,"PROPELLER W. 3 BLADES Ø26.6","Bricks, Special"
6046,"LATTICE 9X13 M","Bricks, Special"
6056,"BRICK 1X2X6 W. TRACK","Bricks, Special"
6060,"BRICK W. ARCH 1X1X3 1/3","Bricks, Special"
6063,"PLATE OCTAGONAL 10X10","Bricks, Special"
6064,"BUSH","Bricks, Special"
6066,"BALCONY 1/2 4X8X2 1/3","Bricks, Special"
6070,"WINDSCREEN 2X5X1 1/3","Bricks, Special"
6075,"SURFBOARD 10M","Bricks, Special"
6076,"MAST 10M W/BALL","Bricks, Special"
6079,"FENCE 1X8X2 2/3","Bricks, Special"
6081,"BRICK W. BOW 4X1X1 1/3","Bricks, Special"
6082,"MOUNTAIN BOTTOM 4X10X6","Bricks, Special"
6083,"MOUNTAIN TOP 3X8X7","Bricks, Special"
6086,"OCTOPUS","Bricks, Special"
6087,"BOTTOM 2X5X2 1/3","Bricks, Special"
6091,"BRICK W. ARCH 1X1X1 1/3","Bricks with bows and arches"
6093,"WIG, PONYTAIL","Bricks, Special"
6098,"LEGO -TF 16X16 BASIS PLATE","Bricks, Special"
6106,"CORNER PLATE 6X6X45°","Bricks, Special"
6108,"ARCH 1X12X3","Bricks, Special"
6111,"BRICK 1X10","Bricks"
6112,"BRICK 1X12","Bricks"
6116,"BRICK 2X2 ROUND II","Bricks, special circles and angles"
6117,"ICE SAW","Bricks, Special"
6118,"WHEEL Ø24","Bricks, Special"
6120,"UNDER CARRIAGE 1X4","Bricks, Special"
6123,"HALBERD","Bricks, Special"
6124,"MAGIC WAND","Bricks, Special"
6126,"DRAGON'S FIRE","Bricks, Special"
6131,"MAGIC HAT","Bricks, Special"
6132,"BEARD FOR MINI FIGURE","Bricks, Special"
6133,"DRAGON'S WING","Bricks, Special"
6134,"PLATE 2X2 (ROCKING)","Functional elements"
6140,"HANGER 1X6","Bricks, Special"
6141,"ROUND PLATE 1X1","Plates, special circles and angles"
6143,"BRICK Ø16 W. CROSS","Bricks, Special"
6148,"PALMLEAF, SMALL","Bricks, Special"
6153,"FRONT 4X6X1","Bricks, Special"
6154,"FRAME 1X4X4","Bricks, Special"
6155,"WICKET 4X4","Bricks, Special"
6157,"BEARING ELEMENT 2X2 2/3","Bricks, Special"
6158,"SMOKE HELMET PROTECTION","Figure, head clothing"
6177,"PLATE Ø63.84 W. 4 KNOBS","Bricks, Special"
6178,"PLATE 6X12 W. 22 KNOBS","Bricks, Special"
6179,"PLATE 4X4 W. 4 KNOBS","Plates"
6180,"PLATE 4X6 W. 12 KNOBS","Plates"
6182,"ARCH 1X4X2","Bricks with bows and arches"
6183,"ARCH 1X6X2","Bricks, Special"
6185,"SADDLE FOR HORSE","Bricks, Special"
6186,"TEDDYBEAR","Bricks, Special"
6187,"HANDLE 1X4X2","Bricks, Special"
6188,"NOSE CONE SMALL 1X1 - TR","Bricks, Special"
6190,"TELEPHONE RECIVER","Bricks, Special"
6191,"BRICK 1X4X1 1/3","Bricks, Special"
6192,"BOWED ROOF RIDGE 2X4X1","Bricks, Special"
6195,"SINK 4X4","Bricks, Special"
6196,"DOOR","Bricks, Special"
6205,"PLATE 6X16 W. 26 KNOBS","Bricks, Special"
6208,"WINDSCREEN 3X6/25°","Bricks, Special"
6212,"BRICK 4X10","Bricks, Special"
6215,"BRICK 2X3 W. ARCH","Bricks with bows and arches"
6216,"TOP 2X4X2","Bricks, Special"
6218,"WALL ELEMENT, ROUND 2X4X4","Bricks, Special"
6219,"WING 16X14","Bricks, Special"
6221,"BUSH Ø7.84","Bricks, Special Circles And Angles"
6222,"TECHNIC BRICK 4X4 ROUND","Bricks, Special"
6223,"BRICK 2X2 - TR.","Bricks, Special"
6225,"PLATE 1X2 - TR.","Plates"
6227,"ROOF TILE 2X2/45° - TR.","Bricks, with slope"
6231,"WALL CORNER 1X1X1","Frames, windows, walls and doors"
6232,"BRICK 2X2 W. SNAP AND CROSS","Bricks, Special"
6233,"ROCKET STEP 3X3X2 W. CROSS","Bricks, Special"
6234,"DOOR FOR FRAME 2X6X6","Bricks, Special"
6235,"FRAME 2X6X6","Bricks, Special"
6236,"WINDOW FRAME 2X6X6","Bricks, Special"
6237,"FENSTER FOR FRAME 2X6X6","Bricks, Special"
6238,"FRONT 4X4X1","Bricks, Special"
6239,"RUDDER 2X6X4","Bricks, Special"
6246,"TOOL WHEEL","Bricks, Special"
6249,"BEARING ELEMENT 2X4 W.D. SNAP","Bricks, Special"
6251,"KITTEN","Bricks, Special"
6254,"ICE CREAM","Foodstuff"
6255,"LEAVES 3 ELEMENTS","Bricks, Special"
6256,"DISH Ø24","Figure accessories in hand"
6259,"WALL ELEMENT, ROUND 2X4X4 -TR.","Bricks, Special"
6260,"SKELETON, BODY","Bricks, Special"
6264,"MINI MUG - TR.","Bricks, Special"
6265,"SKELETON, ARM","Bricks, Special"
6266,"SKELETON, LEG","Bricks, Special"
6267,"WINDSCREEN 2X12X4","Bricks, Special"
6268,"WALL ELEMENT - TR 1X2X2","Bricks, Special"
6269,"CUP WITHOUT WREATH","Bricks, Special"
6270,"ROOF TILE 1X2/45° - TR.","Bricks, Special"
6292,"DUPLO TYRE Ø46.6","Bricks"
6294,"DUPLO BULLDOZER, SHOVEL","Beams, Special"
6295,"DUPLO CRANE HOOK","Beams, Special"
6296,"DUPLO TURN TABLE, UPPER PART","Bricks"
6309,"DUPLO PLANE BLOCK 2X2X0.5","Bricks"
6310,"DUPLO EXCAVATOR, BUCKET","Beams, Special"
6345,"DUPLO HELICOPTER, COCKPIT","Bricks"
6346,"DUPLO HELICOPTER ROTOR","Bricks"
6352,"DUPLO HELICOPTER SMALL, ROTOR","Bricks"
6360,"DUPLO DOOR ELEMENT 4X4X5","Bricks"
6361,"DUPLO CONTROL TOWER","Bricks"
6376,"DUPLO CROSSRAILS","Bricks"
6377,"DUPLO RAIL, STRAIGHT","Bricks"
6378,"DUPLO RAIL, CURVED","Bricks"
6391,"DUPLO CROSSING","Bricks"
6392,"DUPLO BRIDGE, LOWER PART","Bricks"
6393,"DUPLO BRIDGE, UPPER PART","Bricks"
6394,"DUPLO BRIDGE ELEMENT 2X4X2","Bricks"
6405,"DUPLO BARRIER, BASE","Bricks"
6406,"DUPLO BARRIER, LEVER","Bricks"
6410,"DUPLO LIANE","Bricks"
6411,"DUPLO TREE, HOLLOW","Bricks"
6413,"DUPLO PLATE 2X4X0.5","Bricks"
6414,"DUPLO HYDRANT","Bricks"
6424,"DUPLO STRETCHER","Bricks"
6425,"D. FIRE HOSE W. TUBE 2F 28/28","Bricks"
6426,"DUPLO FIRE HOSE 2F 24/26","Bricks"
6427,"DUPLO BAG","Bricks"
6428,"DUPLO HOLE STANDARD","Bricks"
6446,"DUPLO TRANSPORT BOX","Bricks"
6448,"DUPLO OVAL 2X4X2","Bricks"
6461,"DUPLO WALL ELEM. 2X6X6 SHELF","Bricks"
6462,"DUPLO COLUMN 2X2X6","Bricks"
6469,"DUPLO REFRIGERATOR DOOR","Bricks"
6471,"DUPLO DRAWER","Bricks"
6472,"DUPLO COOKER W/HOTPLATE","Bricks"
6473,"DUPLO KITCHEN SINK 2X4X1.5","Bricks"
6474,"DUPLO ROOF TILE 2X2X1 1/2","Bricks"
6476,"DUPLO SOFA 2X6X2","Bricks"
6477,"DUPLO ARMCHAIR","Bricks"
6478,"DUPLO CHAIR 2X2X2","Bricks"
6479,"DUPLO TABLE 3X4X1.5","Bricks"
6490,"DUPLO PLATE 8X16X0.5","Bricks"
6496,"DUPLO SWING STAND","Bricks"
6497,"DUPLO FENCE, GARDEN","Bricks"
6504,"DUPLO VIDEO CAMERA","Bricks"
6510,"DUPLO FLOWER","Bricks"
6511,"DUPLO STAIRCASE","Bricks"
6521,"DACTA CROSS AXLE 8M","Bricks"
6522,"DACTA CROSS AXLE 6M","Bricks"
6523,"DACTA GEAR WHEEL Z8/AXLE","Bricks"
6524,"DACTA STATICS BEAM W. 7 HOLES","Bricks"
6525,"DACTA STATICS BEAM W. 11 HOLES","Bricks"
6526,"DACTA CRANK","Bricks"
6527,"DACTA BELT WHEEL","Bricks"
6529,"DACTA GEAR WHEEL Z24, M2","Bricks"
6530,"DACTA GEAR WHEEL Z40, M2","Bricks"
6536,"CROSS BLOCK 90°","Bricks, Special Circles And Angles"
6538,"CROSS AXLE, EXTENSION","Bricks, Special Circles And Angles"
6539,"DRIVING RING","Bricks, Special Circles And Angles"
6541,"TECHNIC BRICK 1X1","Bricks, special ø4.85 hole and connecting bush"
6542,"GEAR WHEEL Z16-Ø4.9","Bricks, Special Circles And Angles"
6553,"CATCH","Bricks, Special Circles And Angles"
6556,"CONTAINER FRAME 1X4X3","Bricks, Special"
6558,"CONNECTOR PEG W. FRICTION 3M","Bricks, Special Circles And Angles"
6562,"CONNECTOR PEG/CROSS AXLE","Connectors"
6564,"ROOF TILE 2X3 RIGHT","Bricks, Special"
6565,"ROOF TILE 2X3 LEFT","Bricks, Special"
6567,"2F TRAIN, WINDSCREEN 2X6X2","Bricks, Special"
6572,"STEERING KN. ARM W B. Ø5,9","Bricks, Special Circles And Angles"
6573,"DIFFERENTIALE GEAR CASING","Bricks, Special Circles And Angles"
6575,"COMB WHEEL","Bricks, Special Circles And Angles"
6576,"PLATE 4X8 W. 12 KNOBS","Bricks, Special"
6579,"TYRE Ø43.2 X 28","Bricks, Special Circles And Angles"
6580,"RIM Ø30.4 X 22.8","Bricks, Special Circles And Angles"
6581,"TYRE Ø49.6 X 20","Bricks, Special Circles And Angles"
6583,"HAND RAIL 1.5X6X2","Bricks, Special"
6584,"CHASSIS 6X24X2/3","Bricks, Special"
6585,"CONICAL WHEEL BLOCK 4X4","Bricks, Special"
6587,"3M CROSSAXLE WITH KNOB","Bricks, Special Circles And Angles"
6588,"SCREW BLOCK 2X4","Bricks, Special"
6589,"CONICAL WHEEL Z12","Bricks, Special Circles And Angles"
6590,"BUSH FOR CROSS AXLE","Connectors"
6592,"TOOTHED BAR 10M","Bricks, Special Circles And Angles"
6595,"RIM Ø36.8X26","Bricks, Special Circles And Angles"
6628,"BALL WITH FRICTION SNAP","Bricks, Special Circles And Angles"
6629,"TECHNIC ANGULAR BEAM 4X6","Bricks, Special Circles And Angles"
6630,"TECHNIC TOOTHED BAR 8M","Bricks, Special Circles And Angles"
6632,"TECHNIC LEVER 3M","Bricks, Special Circles And Angles"
6636,"FLAT TILE 1X6","Plates"
6641,"TECHNIC CHANGE-OVER CATCH","Bricks, Special Circles And Angles"
6851,"DUPLO PLATE 12X16","Bricks"
6932,"PERFUME, FLACONS (4 ELEMENTS)","Bricks, Special"
6942,"LAMP SHADE","Bricks, Special"
9044,"TAP ELEMENT","Bricks, Special"
9244,"TRANSMISSION LINK","Bricks, Special Circles And Angles"
9336,"MINI HEAD NO.1","Bricks, Special"
10004,"MINI HEAD ""NO. 938""","Bricks, Special"
10005,"MINI HEAD ""NO. 939""","Bricks, Special"
10006,"MINI HEAD ""NO. 940""","Bricks, Special"
10007,"MINI HEAD ""NO. 941""","Bricks, Special"
10008,"MINI HEAD ""NO. 942""","Bricks, Special"
10009,"MINI HEAD ""NO. 943""","Bricks, Special"
10010,"MINI HEAD ""NO. 944""","Bricks, Special"
10011,"MINI HEAD ""NO. 945""","Bricks, Special"
10012,"MINI HEAD ""NO. 946""","Bricks, Special"
10013,"MINI HEAD ""NO. 947""","Bricks, Special"
10014,"MINI HEAD ""NO. 948""","Bricks, Special"
10015,"MINI HEAD ""NO. 949""","Bricks, Special"
10016,"MINI HEAD ""NO. 950""","Bricks, Special"
10017,"MINI HEAD ""NO. 951""","Bricks, Special"
10018,"MINI HEAD ""NO. 952""","Bricks, Special"
10019,"MINI HEAD ""NO. 953""","Bricks, Special"
10020,"MINI HEAD ""NO. 954""","Bricks, Special"
10035,"MUG ""NO. 1""","Bricks, Special"
10043,"ROOF TILE 2X2X2/65 DEG.""NO.12""","Bricks, Special"
10046,"MINI WIG NO. 23 ""NO.1""","Bricks, Special"
10050,"FIGUR SWORD NO 1","Bricks, Special"
10052,"BEARD FOR MAGE","Bricks, Special"
10068,"ROOF TILE 2X2X2/65 DEG.""NO.13""","Bricks, Special"
10069,"MINI LOWER PART ""NO 313""","Bricks, Special"
10073,"MINI LOWER PART ""NO 314""","Bricks, Special"
10074,"MINI LOWER PART ""NO 315""","Bricks, Special"
10075,"MINI LOWER PART ""NO 316""","Bricks, Special"
10076,"MINI LOWER PART ""NO 317""","Bricks, Special"
10077,"MINI LOWER PART ""NO 318""","Bricks, Special"
10078,"MINI LOWER PART ""NO 319""","Bricks, Special"
10079,"MINI LOWER PART ""NO 320""","Bricks, Special"
10080,"MINI LOWER PART ""NO 321""","Bricks, Special"
10098,"MINI SPACE MARINE ARMOR ""NO. 1""","Bricks, Special"
10099,"MINI MEDAL ""NO. 1""","Bricks, Special"
10100,"MINI CRASH HELMET ""NO. 2""","Bricks, Special"
10101,"MINI ELECTRIC GUITAR ""NO. 2""","Bricks, Special"
10102,"MINI AZTEC HEADDRESS ""NO. 1""","Bricks, Special"
10104,"MINI WIG NO. 25 ""NO. 1""","Bricks, Special"
10105,"MINI BUNNY HELMET ""NO. 1""","Bricks, Special"
10106,"MINI NEPTUNE CROWN ""NO. 1""","Bricks, Special"
10107,"MINI MERMAID TAIL NO.2  ""NO.3""","Bricks, Special"
10108,"MINI TAM HAT ""NO. 1""","Bricks, Special"
10109,"MINI BAGPIPE W. Ø3.2 SHAFT ""NO. 1""","Bricks, Special"
10111,"ADULT FIGURE W/HEADSET NO. 5","Bricks"
10112,"BATTLE SHIELD ""NO. 6""","Bricks, Special"
10119,"BRICK 2X10X2 ARCH, DEC.","Bricks"
10124,"GIANT NR. 1 RIGHT ARM","Bricks, Special"
10126,"GIANT NO. 1 RIGHT HAND","Bricks, Special"
10127,"GIANT NO. 1 LEFT HAND","Bricks, Special"
10154,"GIANT NO. 1 LEFT ARM","Bricks, Special"
10158,"MINI HEAD ""NO 955""","Bricks, Special"
10169,"MINI SACK W. 3.2 SHAFT","Bricks, Special"
10170,"MINI PRETZEL W. 3.2 SHAFT","Bricks, Special"
10172,"MINI TROPHY W. 3.2 SHAFT","Bricks, Special"
10173,"MINI GHOST","Bricks, Special"
10181,"ROUND PLATE Ø32X6,4 ""NO 1""","Bricks, Special"
10182,"MINI SHIELD ""NO 1""","Bricks, Special"
10183,"MINI FAIRY WINGS","Bricks, Special"
10187,"CLAWS","Bricks, Special"
10190,"FROGMAN'S FOOT","Bricks, Special"
10197,"BEAM 1M W. 2 CROSS AXLES 90°","Bricks, Special Circles And Angles"
10199,"DUPLO PLATE 4X8","Bricks"
10201,"ANGLE PLATE 1X2/1X4","Plates, special"
10202,"FLAT TILE 6X6","Bricks, Special"
10203,"BRICK 2X6, DEC. ""SHOP""","Bricks"
10204,"OVAL 2X4X2, DEC. ""OKTAN""","Bricks"
10213,"FLAT TILE 2X2, ROUND NO 9","Bricks, Special"
10214,"FLAT TILE 2X2, ROUND NO 10","Bricks, Special"
10215,"FLAT TILE 2X2 NO. 138","Bricks, Special"
10226,"DUPLO SIGN, ROUND, DEC.","Bricks"
10227,"MONSTER HELMET NR. 1","Bricks, Special"
10238,"FLAT TILE 1X1 - ROUND ""NO. 8""","Bricks, Special"
10241,"BRICK 2X4, DEC. ""AIRPLANE WINDOW""","Bricks"
10247,"PLATE 2X2 + ONE HULE Ø4,8","Plates, special"
10258,"BUE COMPOUND","Bricks, Special"
10259,"MINI HOVED ""NR. 920""","Bricks, Special"
10261,"MINI HEAD ""NO. 892""","Bricks, Special"
10267,"CHEST NO.2, DECO NO. 9","Figure, Accessories, Shells W/ Ballsnap"
10269,"CHEST NO.2, DECO NO.11","Figure, Accessories, Shells W/ Ballsnap"
10288,"3 BRANCH CROSSHOLE W. HOLE","Bricks, Special Circles And Angles"
10312,"COCKPIT 10X4X3","Bricks, Special"
10313,"BEARING ELEMENT 2X2, SINGLE","Wheel base"
10314,"BRICK 1X4X1 1/3","Bricks, Special"
10328,"MINI ARMOUR ""NO. 27""","Bricks, Special"
10329,"ROUND SHIELD ""NO. 4""","Bricks, Special"
10343,"MINI HEAD ""NO. 967""","Bricks, Special"
10377,"MINI WIG NO. 31 ""NO. 1""","Bricks, Special"
10378,"CHEST LID ""DEC""","Bricks, Special"
10410,"MINI HEAD NO. ""977""","Bricks, Special"
10411,"MINI HEAD NO. ""978""","Bricks, Special"
10414,"MINI LOWER PART ""NO. 331""","Bricks, Special"
10437,"MINI LOWER PART ""NO. 333""","Bricks, Special"
10440,"MINI LOWER PART ""NO. 332""","Bricks, Special"
10442,"DUPLO ROOF TILE 2X2X1 1/2, EYE","Bricks"
10443,"DUPLO ROOF TILE 2X2X1 1/2, EYE","Bricks"
10445,"DUPLO ROOF TILE 2X2X1 1/2, EYE","Bricks"
10446,"DUPLO BRICK, BOW 2X3X1, EYE","Bricks"
10455,"CROWN 1 ""NO. 3""","Bricks, Special"
10468,"CROWN 3 ""NO. 3""","Bricks, Special"
10474,"CROWN 2 ""NR. 1""","Bricks, Special"
10475,"CROWN 2 ""NO. 2""","Bricks, Special"
10476,"CROWN 2 ""NO. 3""","Bricks, Special"
10480,"CROWN 1 ""NO. 1""","Bricks, Special"
10481,"CROWN 1 ""NO. 2""","Bricks, Special"
10487,"TOWER ROOF W. TILES","Bricks, Special"
10498,"SHELL A 3M BALL SNAP Ø10.2","Bricks, Special Circles And Angles"
10501,"BRICK 1X2X2, EYE","Bricks"
10509,"ANIMAL NO.11 ASS.","Bricks, Special"
10517,"BRICK 2X2, EYE","Bricks"
10518,"BRICK 2X2, EYE","Bricks"
10531,"FORK","Bricks"
10539,"VISOR NR. 1 ""NO.1""","Bricks, Special"
10545,"MOONSTONE DEC.NO.1","Bricks, Special"
10546,"MOONSTONE DEC.NO.2","Bricks, Special"
10547,"MINI HEAD ""NO. 991""","Bricks, Special"
10563,"LID FOR FRAME 2X4X2","Bricks"
10566,"SPADE","Bricks"
10567,"MINI HEAD ""NO. 996""","Bricks, Special"
10573,"MINI LOWER PART ""NO 343""","Bricks, Special"
10577,"MINI LOWER PART ""NO 347""","Bricks, Special"
10588,"MINI HEAD ""NO. 998""","Bricks, Special"
10591,"MINI LOWER PART ""NO. 351""","Bricks, Special"
10592,"MINI LOWER PART ""NO. 352""","Bricks, Special"
10607,"MICRO FIGURE ""NR 99""","Bricks, Special"
10608,"MICRO FIGURE ""NR 100""","Bricks, Special"
10609,"MICRO FIGURE ""NO 101""","Bricks, Special"
10610,"MICRO FIGURE ""NO 102""","Bricks, Special"
10611,"MICRO FIGURE ""NO 103""","Bricks, Special"
10634,"MINI LOWERPART ""NO. 358""","Bricks, Special"
10638,"FLAT TILE 1X4 NO. 60","Bricks, Special"
10641,"MOONSTONE NO. 6","Bricks, Special"
10650,"MINI WINTER HAT ""NO. 1""","Bricks, Special"
10651,"MINI WIG NO. 32 ""NO. 1""","Bricks, Special"
10652,"MINI WIG NO. 33 ""NO. 1""","Bricks, Special"
10654,"MINI NINJA MASK 2 ""NO. 6""","Bricks, Special"
10656,"MINI NINJA MASKE 2 ""NR. 7""","Bricks, Special"
10657,"MINI NINJA MASK 2 ""NO. 8""","Bricks, Special"
10658,"MINI NINJA MASK 2 ""NO. 9""","Bricks, Special"
10661,"PLATE 2X4X1/2 W. ROTATION SNAP","Bricks"
10667,"2 HARPOON HEARDS","Bricks, Special"
10669,"MINI HEAD  ""NO.871""","Bricks, Special"
10670,"MINI HEAD ""NO. 872""","Bricks, Special"
10671,"MINI HEAD ""NO. 956""","Bricks, Special"
10672,"MINI HEAD ""NO. 957""","Bricks, Special"
10677,"MINI UPPER PART W.WINGS NO. 1","Bricks, Special"
10679,"HIP W. ROBOT LEG/LEFT LEG 315/151","Bricks, Special"
10700,"MINI HEAD NO. ""1009""","Bricks, Special"
10703,"MINI LOWER PART NO.322","Bricks, Special"
10704,"MINI LOWER PART NO. 323","Bricks, Special"
10705,"MINI LOWER PART NO. 324","Bricks, Special"
10706,"MINI LOWER PART NO. 325","Bricks, Special"
10712,"MINI FIGURE,MONSTER WIG""NO.2""","Bricks, Special"
10714,"MINI HEAD NO. ""1011""","Bricks, Special"
10715,"DUPLO CHASSIS 2X6","Bricks"
10717,"MINI HEAD NO. ""1012""","Bricks, Special"
10721,"PLASTIC MOTOR, CRANK","Bricks, Special Circles And Angles"
10738,"MINI LOWER PART ""NO. 363""","Bricks, Special"
10740,"MINI LOWER PART ""NO. 362""","Bricks, Special"
10741,"MINI HEAD ""NO. 1013""","Bricks, Special"
10745,"MINI LOWER PART ""NO. 364""","Bricks, Special"
10746,"MINI HEAD NO. ""1014""","Bricks, Special"
10748,"MINI HEAD ""NO. 1015""","Bricks, Special"
10765,"MINI HEAD ""NO. 1016""","Bricks, Special"
10766,"MINI HEAD ""NO. 1017""","Bricks, Special"
10768,"MINI HEAD ""NO. 1018""","Bricks, Special"
10769,"MINI HEAD ""NO. 1019""","Bricks, Special"
10771,"MOONSTONE DEC.NO.3","Bricks, Special"
10773,"MINI HEAD ""NO 1020""","Bricks, Special"
10774,"MINI HEAD ""NO 1021""","Bricks, Special"
10775,"MINI HEAD ""NO 1022""","Bricks, Special"
10776,"MINI HEAD ""NO 1023""","Bricks, Special"
10777,"MINI HEAD ""NO. 1024""","Bricks, Special"
10778,"MINI HEAD ""NO. 1025""","Bricks, Special"
10779,"MINI HEAD ""NO. 1026""","Bricks, Special"
10807,"MINI HEAD ""NO. 1031""","Bricks, Special"
10809,"MINI HEAD ""NO. 1033""","Bricks, Special"
10812,"MINI LOWER PART ""NO. 367""","Bricks, Special"
10828,"MOONSTONE DEC.NO.4","Bricks, Special"
10829,"MINI DIVER HELMET","Bricks, Special"
10830,"MAGNIFYING GLASS 40/26","Bricks, Special"
10831,"MINI HEAD ""NO. 1027""","Bricks, Special"
10832,"MINI HEAD ""NO. 1029""","Bricks, Special"
10833,"ROOF TILE 2X2X2/65 DEG.""NO.14""","Bricks, Special"
10836,"MORION HELMET ""NO. 1""","Bricks, Special"
10841,"MINI LOWER PART ""NO 368""","Bricks, Special"
10845,"MINI ARMOUR ""NO. 28""","Bricks, Special"
10860,"MINI LOWER PART ""NO.369""","Bricks, Special"
10863,"MINI LOWER PART ""NO.375""","Bricks, Special"
10864,"MINI LOWER PART ""NO.376""","Bricks, Special"
10865,"MINI LOWER PART ""NO.377""","Bricks, Special"
10866,"MINI LOWER PART ""NO.378""","Bricks, Special"
10870,"MINI HEAD ""NO. 1037""","Bricks, Special"
10871,"MINI LOWER PART ""NO.379""","Bricks, Special"
10872,"MINI LOWER PART ""NO.380""","Bricks, Special"
10873,"MINI LOWER PART ""NO.381""","Bricks, Special"
10875,"ADMIRAL'S HAT ""NO 4""","Bricks, Special"
10876,"FLAT TILE 2x2 ""NO. 6""","Bricks, Special"
10878,"MINI HEAD ""NO. 1039""","Bricks, Special"
10879,"MINI HEAD  ""NO. 1035""","Bricks, Special"
10880,"POM POMS ""NO.2""","Bricks, Special"
10881,"FOOTBALL COAT OF MAIL ""NO. 2""","Bricks, Special"
10882,"DECO ANIMAL NO. 7","Bricks, Special"
10883,"MINI FIG. FAIRY SKIRT, COL 326","Bricks, Special"
10884,"FINGER LEAF","Bricks, Special"
10885,"Plate 1x2 w. radiator","Bricks, Special"
10886,"COCKPIT 10X4X3 ""NO. 4""","Bricks, Special"
10888,"DUPLO TURN BRICK 2X2","Bricks"
10889,"FLAT TILE 2X2 ""NO. 5""","Bricks, Special"
10890,"FLAT TILE 2X2, ROUND ""NO 11""","Bricks, Special"
10891,"MINI WIG NO. 31 ""NO. 2""","Bricks, Special"
10892,"MINI HEAD ""NO. 1028""","Bricks, Special"
10893,"ALIEN MASK ""NO. 4""","Bricks, Special"
10895,"MINI UPPERPART W.HOOK, LEFT","Bricks, Special"
10899,"ROOF TILE 2X2X2/65 DEG. NO. 33","Bricks, Special"
10901,"MOONSTONE DEC.NO.7","Bricks, Special"
10902,"WHEEL SUSPENSION W/2WH","Bricks"
10903,"ROUND PLATE Ø32X6.4""NO. 12""","Bricks, Special"
10904,"CAPE, EVIL","Bricks"
10911,"MINI LOWER PART ""NO.373""","Bricks, Special"
10912,"MINI LOWER PART ""NO.370""","Bricks, Special"
10914,"MINI LOWER PART ""NO.382""","Bricks, Special"
10928,"GEAR WHEEL T=8, M=1","Bricks, Special Circles And Angles"
11001,"ROUND PLATE Ø32X6.4 TR ""NO. 10""","Bricks, Special"
11010,"RING Ø.7.5 ""NO.1""","Bricks, Special"
11055,"FLAG WITH 2 HOLDERS","Signs, flags and poles"
11062,"LAMPPOST 2x2x7","Bricks, Special"
11089,"CLAW 1X4X1 W/ Ø3.2 SHAFT","Bricks, Special"
11090,"HOLDER Ø3.2 W/TUBE Ø3.2 HOLE","Bricks, Special"
11091,"SHAFT Ø3.2 WING 9M","Bricks, Special"
11092,"Ø3.2 SHAFT WITH HAND","Bricks, Special"
11094,"WHEEL W/Ø3.2 Ø2.3","Bricks, Special"
11096,"AXE W/3.2 HOLE","Bricks, Special"
11097,"ARMOR W/CORED KNOB FRONT/BAG","Bricks, Special"
11098,"ARMOR 2 W/CORED KNOB FRONT/BAG","Bricks, Special"
11100,"WING W/SHAFT 4MM","Bricks, Special"
11103,"SWORD NO. 3 2013","Bricks, Special"
11106,"HAND WITH TUBE AND KNOB","Bricks, Special"
11107,"SWORD NO. 4 2013","Bricks, Special"
11126,"RIP CORD Ø4,85","Bricks, Special Circles And Angles"
11127,"CRYSTAL W/CORED KNOB","Bricks, Special"
11145,"EV3 CABLE 250 MM","Bricks, Special Circles And Angles"
11146,"EV3 CABLE 350 MM","Bricks, Special Circles And Angles"
11147,"EV3 CABLE 500 MM","Bricks, Special Circles And Angles"
11153,"BRICK WITH BOW 1X4","Bricks with bows and arches"
11169,"BRICK 2X2X1.5, INSIDE BOW","Bricks"
11170,"BRICK 2X2X1.5 OUTSIDE BOW","Bricks"
11187,"SNOWSHOES FOR MINI FIGURE","Bricks, Special"
11197,"BRICK 2X6X2 OUTSIDE BOWS","Bricks"
11198,"BRICK 2X4X2 INSIDE BOW","Bricks"
11203,"FLAT TILE 2X2 INV.","Bricks, Special"
11208,"RIM NARROW Ø14,6X9,9 HOLE Ø 3,2","Bricks, Special"
11209,"TYRE NORMAL / NARROW Ø 21X9,9","Bricks, Special"
11211,"BRICK 1X2 W. 2 KNOBS","Bricks, special"
11212,"PLATE 3X3","Bricks, Special"
11213,"PLATE 6X6 ROUND WITH TUBE SNAP","Bricks, Special"
11214,"CON. BUSH 2M FR. + CROSS AXLE","Bricks, Special Circles And Angles"
11215,"STONE 1X2X1 1/3 W. 2 PLATES 2X2","Bricks, special"
11216,"LATTICE W. KNOB 13 X 17M","Bricks, Special"
11245,"BAG, BAGPACK NO. 1","Bricks, Special"
11249,"TREASURE CHEST 2X4X3","Bricks"
